CID,FSA,Comm_Name,PR,HR,health_region,HR_UID,HR_NAME,pop.2016,area.km2,pop.km2
492388456,T3L,CALGARY,48,4832,Calgary,4832,Calgary Zone,30168,40.71399486465729,740.9737143280927
492388474,S7K,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39174,10.548125670076143,3713.8351613625796
492388475,J0K,RAWDON,24,2414,Lanaudière,2414,Région de Lanaudière,139128,18986.546730311795,7.327714827567028
492388485,V2L,PRINCE GEORGE,59,5905,Northern,594,Northern,9947,18.62343108489114,534.1121061236576
492388486,V0X,HOPE,59,5901,Interior,592,Interior,20629,1637.1599058876404,12.600479602397364
492388491,L6C,MARKHAM,35,3570,York,3570,York Region Public Health,50929,4.9463107409124465,10296.360796492361
492388492,V0H,SUMMERLAND,59,5901,Interior,592,Interior,53380,185.66411359211264,287.5084418159077
492388501,N4N,HANOVER,35,3533,Grey Bruce,3533,Grey Bruce Health Unit,9901,5.996174969970657,1651.2193272519619
492388512,V1T,VERNON,59,5901,Interior,592,Interior,27997,344.46515896405316,81.27672500812089
492388520,V9R,NANAIMO,59,5904,Island,593,Vancouver Island,28376,4.444805515885867,6384.0813503725485
492388522,G0L,SAINT-PASCAL,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,59524,276.87939824819125,214.9816865270829
492388524,V7J,NORTH VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,16743,12.59601356146044,1329.2300709510143
492388533,T6X,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,35649,8149.358936738237,4.374454515592662
492388547,V6P,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,30697,203.0806559195299,151.15669122205117
492388559,R3J,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,27636,71.51136222844573,386.4560698999938
492388564,K1V,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,54835,12.209483588074729,4491.180941801547
492388581,V2X,MAPLE RIDGE,59,5902,Fraser,591,Fraser,47944,25854.97651703117,1.8543432042345258
492388586,L9M,PENETANGUISHENE,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,14825,15.64510675558343,947.5806225936585
492388590,V1Z,WEST KELOWNA,59,5901,Interior,592,Interior,14368,601.6215242096587,23.882124262217896
492388596,T5T,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,69914,1785.90520850945,39.14765445941643
492388608,S7K,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39174,10.548125670076143,3713.8351613625796
492388614,M1G,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,29690,8.792718098516689,3376.6577828770187
492388622,R9A,THE PAS,46,4604,Northern,4604,Northern Regional Health Authority,6673,10.422107255813195,640.2735873091274
492388633,N6B,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,10103,14077.148836422004,0.7176879435884322
492388636,M6J,TORONTO,35,3595,Toronto,3595,Toronto Public Health,32684,18.655839215886573,1751.9447729892313
492388637,K7K,KINGSTON,35,3541,Kingston Frontenac Lennox & Addington,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",31621,180.83517237717055,174.86089450589634
492388641,M6P,TORONTO,35,3595,Toronto,3595,Toronto Public Health,40035,19.50510568775068,2052.539506368438
492388647,E2H,ROTHESAY,13,1302,Zone 2 (Saint John area),1302,Zone 2 (Saint John area),4700,43.90772207896666,107.04267444225864
492388652,M3J,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,25473,8.389703558418237,3036.221699924113
492388655,H1E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,42420,13.355635838486117,3176.187230095095
492388688,M3A,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,34615,9.329027360444949,3710.4618372937257
492388692,L0R,BEAMSVILLE,35,3546,Niagara,3546,Niagara Region Public Health Department,97999,71.85049048857972,1363.9294503574258
492388695,T2Y,CALGARY,48,4832,Calgary,4832,Calgary Zone,61344,32.906239348144005,1864.2057316543512
492388696,J6A,REPENTIGNY,24,2414,Lanaudière,2414,Région de Lanaudière,33489,18.150841261317527,1845.0384485137142
492388703,V2J,QUESNEL,59,5905,Northern,594,Northern,22667,93.02561039278633,243.66408244237343
492388704,T8L,FORT SASKATCHEWAN,48,4834,Edmonton,4834,Edmonton Zone,26423,317.240253124779,83.29018697891134
492388710,N6E,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,27508,72051.59335078122,0.38178198039393874
492388718,B1P,SYDNEY,12,1203,Zone 3 - Eastern,1203,Zone 3 - Eastern,14296,315.6416134628938,45.29187341034996
492388722,R2P,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,32557,8.44778753499418,3853.9084778275533
492388727,R3T,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,48009,34.40860761834465,1395.2613407816136
492388743,R3T,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,48009,34.40860761834465,1395.2613407816136
492388745,P3E,SUDBURY,35,3561,Sudbury,3561,Sudbury and District Health Unit,27210,7.176309718266199,3791.6423716692584
492388752,G9B,TROIS-RIVIERES,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,16948,109.4078873162637,154.9065649262441
492388758,B2X,DARTMOUTH,12,1204,Zone 4 - Central,1204,Zone 4 - Central,11629,747.2577833868928,15.562233353117293
492388765,M5A,TORONTO,35,3595,Toronto,3595,Toronto Public Health,41078,15.858421950488228,2590.295562083675
492388766,L4L,WOODBRIDGE,35,3570,York,3570,York Region Public Health,54282,566.8151456110755,95.76667176294193
492388799,R2M,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,38195,19.759778174004257,1932.9670436406475
492388814,H4G,VERDUN,24,2406,Montréal,2406,Région de Montréal,29488,1.681723576089845,17534.39175096908
492388817,H1E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,42420,13.355635838486117,3176.187230095095
492388825,M9B,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,32400,22.940404034783704,1412.3552467024144
492388830,L4M,BARRIE,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,45991,79.6146016925261,577.6704150027476
492388831,T1B,MEDICINE HAT,48,4831,South,4831,South Zone,32769,28067.505643934375,1.1675066682343986
492388844,N5A,STRATFORD,35,3539,Huron Perth,3539,Huron Perth Health Unit,31302,28.277026432664172,1106.9763673538719
492388846,T5X,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,41912,39826.1674823624,1.0523734180187272
492388857,R4A,WEST ST PAUL,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,4520,193.23940919198154,23.39067387392715
492388874,S7L,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39478,845.5357698529169,46.68992301398118
492388879,L1P,WHITBY,35,3530,Durham,3530,Durham Region Health Department,17479,77.49853103034803,225.53975885240087
492388881,S6H,MOOSE JAW,47,4706,South,476,South,27471,1.2723613878364939,21590.564019481382
492388885,V9C,VICTORIA,59,5904,Island,593,Vancouver Island,22785,16.730209723666803,1361.9076136127571
492388887,M2M,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,32320,17.868445086696013,1808.775181230734
492388897,R2M,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,38195,19.759778174004257,1932.9670436406475
492388900,B3H,HALIFAX,12,1204,Zone 4 - Central,1204,Zone 4 - Central,18814,1102.9845646909987,17.057355653268587
492388930,T6L,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,51562,26.338689340123192,1957.652460764353
492388946,R3T,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,48009,34.40860761834465,1395.2613407816136
492388973,L6X,BRAMPTON,35,3553,Peel,3553,Peel Public Health,67070,10.403450905737264,6446.899265224814
492388982,V0R,GABRIOLA,59,5904,Island,593,Vancouver Island,66795,32545.388595948938,2.0523644940688848
492388992,K2K,KANATA,35,3551,Ottawa,3551,Ottawa Public Health,24431,48.7584073901742,501.0623051015267
492388994,V2R,CHILLIWACK,59,5902,Fraser,591,Fraser,48608,25374.93480518105,1.9155911285366232
492388996,E1B,RIVERVIEW,13,1301,Zone 1 (Moncton area),1301,Zone 1 (Moncton area),19667,14.277391592814029,1377.4925113000768
492388999,J4W,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,18319,21.05687951728099,869.9769585975898
492389019,B3V,HERRING COVE,12,1204,Zone 4 - Central,1204,Zone 4 - Central,5999,39.2074354465625,153.00669201320997
492389029,P6A,SAULT STE. MARIE,35,3526,Algoma,3526,Algoma Public Health Unit,34720,20774.987844495652,1.671240448364406
492389032,V2B,KAMLOOPS,59,5901,Interior,592,Interior,39843,14.029748573325362,2839.8940858963892
492389050,M4P,TORONTO,35,3595,Toronto,3595,Toronto Public Health,20039,21.648283647221465,925.6622985246216
492389057,B3N,HALIFAX,12,1204,Zone 4 - Central,1204,Zone 4 - Central,13604,23.59227551171809,576.6294138623044
492389065,S0K,WARMAN,47,4703,Central,473,Central,89853,7.569661362675001,11870.147909529118
492389066,L2M,ST CATHARINES,35,3546,Niagara,3546,Niagara Region Public Health Department,32759,9.953078478927441,3291.3434842653987
492389069,N1G,GUELPH,35,3566,Wellington Dufferin Guelph,3566,Wellington-Dufferin-Guelph Health Unit,27330,27.497897299741958,993.8941767833451
492389074,M6N,YORK,35,3595,Toronto,3595,Toronto Public Health,41243,2.6904407679417903,15329.458463250703
492389099,B3K,HALIFAX,12,1204,Zone 4 - Central,1204,Zone 4 - Central,20591,3354.2554114011855,6.138769257108672
492389120,V5S,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,28773,8.262007290608095,3482.567732990014
492389127,B2V,DARTMOUTH,12,1204,Zone 4 - Central,1204,Zone 4 - Central,12230,40.42475759690805,302.5373738032119
492389134,V5S,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,28773,8.262007290608095,3482.567732990014
492389137,V9M,COMOX,59,5904,Island,593,Vancouver Island,17208,702.5455013055999,24.49378718961393
492389138,L6S,BRAMPTON,35,3553,Peel,3553,Peel Public Health,53308,133.81904269265752,398.3588503351694
492389151,V0C,BALDONNEL,59,5905,Northern,594,Northern,28830,257.7619327426535,111.8473922554869
492389176,L2G,NIAGARA FALLS,35,3546,Niagara,3546,Niagara Region Public Health Department,26096,6.5670295108062975,3973.790578686762
492389224,K1R,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,18730,3.0631018759070705,6114.716636531562
492389253,E3B,FREDERICTON,13,1303,Zone 3 (Fredericton area),1303,Zone 3 (Fredericton area),36946,229.52366974086578,160.96814782419762
492389297,E3B,FREDERICTON,13,1303,Zone 3 (Fredericton area),1303,Zone 3 (Fredericton area),36946,229.52366974086578,160.96814782419762
492389303,V3M,NEW WESTMINSTER,59,5902,Fraser,591,Fraser,43423,4.901343591692331,8859.407464027012
492389324,T3B,CALGARY,48,4832,Calgary,4832,Calgary Zone,37348,7.983485339029684,4678.157272665486
492389337,A1E,ST. JOHN'S,10,1011,Eastern,1011,Eastern Regional Health Authority,27115,32.04267386779346,846.2152725417109
492389355,N2L,WATERLOO,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",27758,4.998411001790399,5553.364857363123
492389356,N2N,KITCHENER,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",26490,31.76048098906467,834.0553787305888
492389359,K6K,CORNWALL,35,3558,Eastern,3558,Eastern Ontario Health Unit,3153,4.045330853323193,779.4170895589037
492389370,T6W,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,50904,2236.696781655244,22.75856093570673
492389372,N3T,BRANTFORD,35,3527,Brant,3527,Brant County Health Unit,34317,11019.282511687969,3.114268098998327
492389378,J7V,VAUDREUIL-DORION,24,2416,Montérégie,2416,Région de la Montérégie,63003,633.3661284198945,99.47327015604428
492389392,S7M,SASKATOON,47,4704,Saskatoon,474,Saskatoon,31112,93.25853550500375,333.61021413777934
492389399,K0H,INVERARY,35,3541,Kingston Frontenac Lennox & Addington,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",44019,5162.914053956725,8.525998988161534
492389403,V3E,COQUITLAM,59,5902,Fraser,591,Fraser,39365,10623.273215089974,3.705543404840934
492389419,G0X,SHAWINIGAN,24,2414,Lanaudière,2414,Région de Lanaudière,58779,3039.808239885419,19.336417089985776
492389432,R2G,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,33030,812.4508727859918,40.65476585277847
492389437,V9W,CAMPBELL RIVER,59,5904,Island,593,Vancouver Island,28743,10.972947161206518,2619.4421223148947
492389442,S0E,TISDALE,47,4702,North,472,North,32755,3.284045186782448,9973.97969182385
492389451,R1A,ST ANDREWS,46,4603,Interlake-Eastern,4603,Interlake-Eastern Regional Health Authority,21390,107.6882928602987,198.62883357013288
492389456,L4C,RICHMOND HILL,35,3570,York,3570,York Region Public Health,71152,103.8059707601489,685.4326343558963
492389465,T6X,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,35649,8149.358936738237,4.374454515592662
492389471,B0J,HUBBARDS,12,1204,Zone 4 - Central,1204,Zone 4 - Central,39302,24.237532530173958,1621.5346983473619
492389476,R2N,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,30306,53.139512562773675,570.3100863825114
492389500,A1E,ST. JOHN'S,10,1011,Eastern,1011,Eastern Regional Health Authority,27115,32.04267386779346,846.2152725417109
492389503,K9H,PETERBOROUGH,35,3555,Peterborough,3555,Peterborough Public Health,28597,276.1201793729097,103.56722230496155
492389511,M8Z,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,17038,7.111053884891966,2395.988031562898
492389515,L6A,MAPLE,35,3570,York,3570,York Region Public Health,85794,5.502525608863449,15591.749334488026
492389518,B3K,HALIFAX,12,1204,Zone 4 - Central,1204,Zone 4 - Central,20591,3354.2554114011855,6.138769257108672
492389523,M6R,TORONTO,35,3595,Toronto,3595,Toronto Public Health,19857,37.39496089302068,531.007374410868
492389535,E1B,RIVERVIEW,13,1301,Zone 1 (Moncton area),1301,Zone 1 (Moncton area),19667,14.277391592814029,1377.4925113000768
492389572,M9W,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,40684,75.57215125449615,538.3464586444403
492389575,L6T,BRAMPTON,35,3553,Peel,3553,Peel Public Health,38451,6.553104875185437,5867.600279922565
492389610,M6A,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,21048,0.47266127253693524,44530.8325918647
492389620,K1J,GLOUCESTER,35,3551,Ottawa,3551,Ottawa Public Health,26931,89.32389973259545,301.49825612878533
492389624,N0C,MARKDALE,35,3533,Grey Bruce,3533,Grey Bruce Health Unit,15438,65.51597146436772,235.63719891410432
492389644,V7M,NORTH VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,20181,6.732862740961102,2997.387705117423
492389649,V3M,NEW WESTMINSTER,59,5902,Fraser,591,Fraser,43423,4.901343591692331,8859.407464027012
492389653,K0K,QUINTE WEST,35,3538,Hastings Prince Edward,3538,Hastings and Prince Edward Counties Health Unit,111372,19.015034066475767,5857.049722374839
492389655,B3A,DARTMOUTH,12,1204,Zone 4 - Central,1204,Zone 4 - Central,20131,230.3879829997215,87.37868936516684
492389662,T2G,CALGARY,48,4832,Calgary,4832,Calgary Zone,14370,16.688485899735486,861.0727232137797
492389664,V9S,NANAIMO,59,5904,Island,593,Vancouver Island,16641,8.959568296464903,1857.3439533426952
492389666,M9R,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,33743,2.790032522477427,12094.124254163778
492389667,L5C,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,29687,29.065815814743935,1021.3716411476386
492389675,M1P,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,45571,24.167438986832945,1885.6362904165508
492389702,L4C,RICHMOND HILL,35,3570,York,3570,York Region Public Health,71152,103.8059707601489,685.4326343558963
492389708,V4M,DELTA,59,5902,Fraser,591,Fraser,14512,101.12809313240655,143.50117312109805
492389722,T5T,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,69914,1785.90520850945,39.14765445941643
492389743,M1B,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,66108,2.3466548388690107,28171.164717117616
492389783,K2J,NEPEAN,35,3551,Ottawa,3551,Ottawa Public Health,68963,32.248345607984476,2138.497299623495
492389784,V1T,VERNON,59,5901,Interior,592,Interior,27997,344.46515896405316,81.27672500812089
492389819,M9V,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,55959,4.885575036216948,11453.922943599038
492389823,L3Z,BRADFORD,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,33666,63.33618624894327,531.5444770810099
492389844,V9V,NANAIMO,59,5904,Island,593,Vancouver Island,10934,4.783495547391549,2285.7761425036415
492389863,T5G,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,12793,38.08952799715916,335.8665930686813
492389867,L5A,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,47828,33.19785734957322,1440.695388752698
492389879,H4M,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,12325,0.9834562087216702,12532.332289630318
492389881,V4M,DELTA,59,5902,Fraser,591,Fraser,14512,101.12809313240655,143.50117312109805
492389903,P7K,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,6521,20.08020369956678,324.74770164511267
492389916,H2A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19651,11.057142533355448,1777.2222742647982
492389920,M9B,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,32400,22.940404034783704,1412.3552467024144
492389937,E1B,RIVERVIEW,13,1301,Zone 1 (Moncton area),1301,Zone 1 (Moncton area),19667,14.277391592814029,1377.4925113000768
492389941,V2N,PRINCE GEORGE,59,5905,Northern,594,Northern,32137,48317.3950388174,0.665122777711457
492389950,T5Z,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,30715,18168.275530319643,1.690584224614058
492389960,M4E,TORONTO,35,3595,Toronto,3595,Toronto Public Health,25044,7.02748307792625,3563.7225621595194
492389970,R2M,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,38195,19.759778174004257,1932.9670436406475
492389987,R3B,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,12963,143.07551307639645,90.60250577664041
492390022,K7G,GANANOQUE,35,3543,Leeds Grenville and Lanark,3543,"Leeds, Grenville and Lanark District Health Unit",8297,659.5143604233303,12.58046905100642
492390041,N0M,PARKHILL,35,3539,Huron Perth,3539,Huron Perth Health Unit,64764,22.465186796038058,2882.8605160506268
492390056,V5V,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,24560,21.69005028549386,1132.3164159017897
492390070,M2N,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,75897,6.087786381486448,12467.093167199522
492390076,R0C,GIMLI,46,4603,Interlake-Eastern,4603,Interlake-Eastern Regional Health Authority,52620,1.1588530981756882,45406.963214609736
492390096,B2T,FALL RIVER,12,1204,Zone 4 - Central,1204,Zone 4 - Central,16980,186.13058595754143,91.22627489000297
492390098,L4E,RICHMOND HILL,35,3570,York,3570,York Region Public Health,52207,68.9798532244166,756.8441734741244
492390101,E4E,SUSSEX,13,1302,Zone 2 (Saint John area),1302,Zone 2 (Saint John area),8906,2499.43786739997,3.5632011966212347
492390102,R2M,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,38195,19.759778174004257,1932.9670436406475
492390116,K1Y,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,19774,24.159322747009874,818.4832086175664
492390128,V4R,MAPLE RIDGE,59,5902,Fraser,591,Fraser,15285,1749.8138804820148,8.735214739403883
